,tweet_id,company,company_count,created_at,favorite_count,retweet_count,screen_name,tweet,label
522,894959059295776768,BR MALLS,1,2017-08-08 16:30:41,0,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 10 de Julho, às 18h30. https://t.co/has15lCkC4",0.0
523,893509506596057090,IRB,1,2017-08-04 16:30:41,0,0,valor_ri,"IRB tem lucro líquido de R$ 232 milhões no 2º trimestre, alta de 15%. https://t.co/ix0Au6HFMl",1.0
524,893486905907531776,IGUATEMI,1,2017-08-04 15:00:53,1,0,valor_ri,"Iguatemi publica ata da assembleia geral ordinária realizada dia 26 de Abril, às 10h00. https://t.co/wYph2ThSNx",0.0
525,893200095101030400,JBS,1,2017-08-03 20:01:12,0,0,valor_ri,JBS publica fato relevante sobre a contratação de Alfred Al Almanza como diretor global de segurança alimentar. https://t.co/QTXnLbGjSY,0.0
526,893109662631030785,CIELO,1,2017-08-03 14:01:51,0,0,valor_ri,Cielo publica ata da reunião extraordinária e reunião do conselho de administração realizadas dias 10.03 e 02.05. https://t.co/GfyjA51O6i,0.0
527,892799819256868864,LOJAS AMERICANAS,1,2017-08-02 17:30:38,0,0,valor_ri,"Lojas Americanas realiza assembleia geral extraordinária dia 17 de Agosto, às 11h00. https://t.co/yIjbnFOvdI",0.0
528,892739396549713920,CIELO,1,2017-08-02 13:30:33,0,0,valor_ri,"Cielo tem lucro líquido de R$ 994,3 milhões no 2º trimestre de 2017. https://t.co/OFdTYVGx1x",1.0
529,892505434720010240,ITAÚ,1,2017-08-01 22:00:52,1,0,valor_ri,"Itaú lucra R$ 6,2 bi com inadimplência menor. https://t.co/j2rdktMUmp",1.0
530,892475334163148801,VALE,1,2017-08-01 20:01:15,0,0,valor_ri,Vale publica atas das reuniões extraordinária e ordinária do conselho realizadas dias 07 e 26 de Julho. https://t.co/4ERdOaMEGj,0.0
531,892430130055958532,MAGAZINE LUIZA,1,2017-08-01 17:01:38,0,0,valor_ri,"Magazine Luiza publica ata da reunião extraordinária do conselho realizada dia 18 de Julho, às 10h00. https://t.co/dagmMtnyA5",0.0
532,892369792862236672,CCR,1,2017-08-01 13:01:52,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 19 de Julho, às 14h00. https://t.co/2biLKQv2Nj",0.0
533,892112935857922052,SANTANDER,1,2017-07-31 20:01:13,2,0,valor_ri,"Rentabilidade do Santander sobe 15,9%. https://t.co/0vMfRRBdJY",1.0
534,892082788429680640,EMBRAER,1,2017-07-31 18:01:25,0,0,valor_ri,Embraer vê melhor desempenho em todas as divisões. https://t.co/qkZKiCXF4Q,1.0
535,891070998782586882,SANTANDER,1,2017-07-28 23:00:56,0,0,valor_ri,"Santander Brasil ganha R$ 1,879 bilhão no trimestre, alta de 39,5%. https://t.co/GtH6g5H3Oh",1.0
536,891055960004993026,EMBRAER,1,2017-07-28 22:01:10,1,0,valor_ri,"Embraer reverte prejuízo e lucra R$192,7 milhões no 2º trimestre. https://t.co/UMM8A7gZO5",1.0
537,891025773376700421,BRADESCO,1,2017-07-28 20:01:13,1,0,valor_ri,Bradesco lucra mais com queda da inadimplência. https://t.co/crgijkmXeQ,1.0
538,890693523649024001,BRADESCO,1,2017-07-27 22:00:58,0,0,valor_ri,Bradesco publica fato relevante sobre projeções de crescimento para o ano de 2017. https://t.co/CX0dc9wWXY,0.0
539,890678439329615874,KLABIN,1,2017-07-27 21:01:02,0,0,valor_ri,Klabin publica avisos aos acionistas referente ao pagamento de dividendos intermediários. https://t.co/8UKbxVD4mR,0.0
540,890648321240383488,KLABIN,1,2017-07-27 19:01:21,0,0,valor_ri,"Klabin publica ata reunião extraordinária do conselho realizada dia 26 de Julho, às 18h30. https://t.co/J2PazNNWuR",0.0
541,890633228851093504,NATURA,1,2017-07-27 18:01:23,0,0,valor_ri,Natura registrou lucro acima do esperado no 2º tri. https://t.co/cwh7eUX1tr,1.0
542,890587974886445056,JBS,1,2017-07-27 15:01:34,0,1,valor_ri,"JBS realiza assembleia geral extraordinária dia 01 de Setembro, às 10h00. https://t.co/HDV5Onifqu",0.0
543,890338543976972288,ULTRAPAR,1,2017-07-26 22:30:25,0,0,valor_ri,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 24 de Julho, às 14h30. https://t.co/2HzkqrOWKD",0.0
544,890323445174734848,SANTANDER,1,2017-07-26 21:30:25,0,0,valor_ri,Santander publica aviso aos acionistas sobre a declaração e pagamento de juros sobre o capital próprio. https://t.co/yKz57I6SCk,0.0
545,890293306109939713,JBS,1,2017-07-26 19:30:39,1,1,valor_ri,"JBS publica ata da reunião do conselho de administração realizada dia 07 de Julho, às 11h00. https://t.co/SwiPZMwqGQ",0.0
546,889863235628933120,JBS,1,2017-07-25 15:01:42,0,0,valor_ri,JBS publica atas das reuniões do conselho de administração realizadas dias 15 e 26 de Maio e 28 de Junho. https://t.co/kaFjmN9YMV,0.0
547,889833015416958976,ENERGIAS,1,2017-07-25 13:01:37,0,0,valor_ri,"EDP Energias do Brasil publica ata da assembleia geral ordinária e extraordinária realizada dia 12.04, às 10h00. https://t.co/88Loy3FCnV",0.0
548,888473972450500611,SANTANDER,1,2017-07-21 19:01:16,0,0,valor_ri,"Santander publica ata da reunião do conselho de administração realizada dia 02 de Maio, às 09h30. https://t.co/1t5RUpBwt5",0.0
549,888396208582033409,BRADESCO,1,2017-07-21 13:52:16,0,0,valor_ri,"Bradesco publica ata das assembleias gerais ordinária e extraordinária realizadas dia 10 de Março, às 16h00. https://t.co/IOstvtPy5Q",0.0
550,888171895077687296,WEG,1,2017-07-20 23:00:55,0,3,valor_ri,"WEG lucra R$ 272 milhões, melhor 2º tri desde 2011. https://t.co/NNs6udaOaL",1.0
551,888141710185947137,GERDAU,1,2017-07-20 21:00:59,0,0,valor_ri,Gerdau e Metalúrgica Gerdau publicam fato relevante sobre o registro de oferta pública de ações. https://t.co/KHKeoHNqd7,0.0
552,888020956702277632,BRADESCO,1,2017-07-20 13:01:09,1,1,valor_ri,"Bradesco publica ata da reunião extraordinária do conselho de administração realizada dia 10 de Março, às 17h45. https://t.co/odyYcMcdD3",0.0
553,887711309910999041,WEG,1,2017-07-19 16:30:43,0,0,valor_ri,WEG publica aviso aos acionistas sobre dividendos intermediários. https://t.co/swUY1vCkvX,0.0
554,887658696263774208,ECORODOVIAS,1,2017-07-19 13:01:39,0,0,valor_ri,"Ecorodovias publica ata da reunião do conselho de administração realizada dia 20 de Junho, às 12h00. https://t.co/pFnkCccEfH",0.0
555,887350051412082689,TAESA,1,2017-07-18 16:35:13,0,0,valor_ri,"Taesa realiza assembleia geral extraordinária dia 02 de Agosto, às 11h00. https://t.co/grz6TkmEhz",0.0
556,887296286159982592,JBS,1,2017-07-18 13:01:34,0,0,valor_ri,"JBS publica ata da reunião do conselho de administração realizada dia 05 de Junho, às 21h00. https://t.co/825sqQ6PA6",0.0
557,885922221335732224,JBS,1,2017-07-14 18:01:31,0,0,valor_ri,JBS publica fato relevante sobre autorização para negociar ativos. https://t.co/jFVK7SHfUL,0.0
558,885574734733246465,ITAÚ,1,2017-07-13 19:00:44,0,0,valor_ri,Itaú Unibanco Holding publica ata da assembleia geral ordinária e extraordinária realizada dia 19.04 às 15h00. https://t.co/vY2GNtWZv1,0.0
559,885514553626423306,CCR,1,2017-07-13 15:01:36,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 27 de jJunho, às 08h00. https://t.co/5nNFbVoikd",0.0
560,884910364479152128,GOL,1,2017-07-11 23:00:46,0,0,valor_ri,Gol prevê 2º tri positivo e sobe na bolsa. https://t.co/XD3rbfuHoe,1.0
561,884819986853875713,LOJAS AMERICANAS,1,2017-07-11 17:01:38,0,0,valor_ri,Lojas Americanas publica comunicado de resgate de debêntures da 2ª série da 8ª emissão. https://t.co/7pyLL8O9pY,0.0
562,884487634864812034,SANTANDER,1,2017-07-10 19:00:59,1,0,valor_ri,Santander publica aviso aos acionistas sobre o aumento do capital. https://t.co/FuBcJKPPOP,0.0
563,884397087751852032,BR MALLS,1,2017-07-10 13:01:11,0,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 12 de Junho, às 15h00. https://t.co/y88DUuZdan",0.0
564,883340112070938624,EMBRAER,1,2017-07-07 15:01:09,0,0,valor_ri,Embraer publica das reuniões ordinárias do conselho de administração realizadas dias 19 de Janeiro e 02 de Junho. https://t.co/aYt9VvrDHF,0.0
565,883098443887112192,CVC,1,2017-07-06 23:00:50,0,0,valor_ri,"CVC tem alta de 13,8% em reservas no 2º trimestre. https://t.co/eg3lrss80Z",1.0
566,883083315028393984,GOL,1,2017-07-06 22:00:43,0,0,valor_ri,Ação da Gol sobe com estimativa positiva. https://t.co/EiFJfDC6PB,1.0
567,882977761828253699,MAGAZINE LUIZA,1,2017-07-06 15:01:18,1,0,valor_ri,Magazine Luiza publica atas das reuniões do conselho de administração e fiscal realizadas dia 30 de Maio. https://t.co/7mMgVY74xj,0.0
568,882675828097777664,GOL,1,2017-07-05 19:01:31,0,0,valor_ri,Gol publica fato relevante referente à atualização ao investidor. https://t.co/azRnwCFVOI,0.0
569,882585247010959360,CIELO,1,2017-07-05 13:01:35,1,0,valor_ri,"Cielo publica ata da assembleia geral ordinária e extraordinária realizada dia 12 de Abril, às 10h00. https://t.co/qlwVg4yEFD",0.0
570,882343471079710720,GOL,1,2017-07-04 21:00:51,1,0,valor_ri,"Gol publica ata da reunião do conselho de administração realizada dia 26 de Junho, às 09h00. https://t.co/33BPhRj618",0.0
571,882283169306882050,CIELO,1,2017-07-04 17:01:14,0,0,valor_ri,Cielo publica aviso aos acionistas referente ao pagamento de juros sobre o capital próprio. https://t.co/PwIRnMMoHc,0.0
572,881935843782516737,VALE,1,2017-07-03 18:01:05,1,0,valor_ri,Vale publica aviso aos acionistas sobre a abertura de prazo para a conversão voluntária de ações preferenciais. https://t.co/mbgCH1AU4y,0.0
573,880878832382877699,ECORODOVIAS,1,2017-06-30 20:00:54,0,0,valor_ri,Ecorodovias publica atas das reuniões do conselho de administração realizadas dias 26 de Abril e 24 de Março. https://t.co/UPH5evQk5e,0.0
574,880803501655425024,JBS,1,2017-06-30 15:01:33,1,0,valor_ri,"JBS publica ata da reunião do conselho de administração realizada dia 08 de Maio, às 11h00. https://t.co/zhq2CXr8Cj",0.0
575,880139036941332480,CCR,1,2017-06-28 19:01:13,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 26 de Junho, às 09h00. https://t.co/FPbiJnJtsR",0.0
576,880078742403645440,VALE,1,2017-06-28 15:01:37,0,0,valor_ri,"Vale publica ata da assembleia geral extraordinária realizada dia 27 de Junho, às 11h00. https://t.co/dOXGlkWHnb",0.0
577,879716292286181376,BR MALLS,1,2017-06-27 15:01:23,0,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 05 de Junho, às 15h00. https://t.co/ShffIpcDHM",0.0
578,879444396185464833,TAESA,1,2017-06-26 21:00:57,0,0,valor_ri,"Taesa realiza assembleia geral extraordinária dia 26 de Julho, às 11h00. https://t.co/hDCsRKMdaf",0.0
579,879414200363360257,LOJAS AMERICANAS,1,2017-06-26 19:00:58,0,0,valor_ri,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 22 de Junho, às 10h00. https://t.co/KPpuieFDc7",0.0
580,879353909130788864,CCR,1,2017-06-26 15:01:24,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 07 de Julho, às 10h00. https://t.co/92wSarC32y",0.0
581,878236600467169280,ULTRAPAR,1,2017-06-23 13:01:37,0,0,valor_ri,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 21 de Junho, às 14h30. https://t.co/8bVpDzOMAg",0.0
582,877300234472345600,JBS,1,2017-06-20 23:00:50,2,1,valor_ri,"JBS publica ata das assembleias gerais ordinária e extraordinária realizadas dia 28 de Abril, às 14h00. https://t.co/JkAZ6VZ2A6",0.0
583,877179375124447233,SANTANDER,1,2017-06-20 15:00:34,1,0,valor_ri,"Santander realiza assembleia geral extraordinária dia 20 de Julho, às 15h00. https://t.co/WRH3F7alGC",0.0
584,877149800331923456,GOL,1,2017-06-20 13:03:03,0,1,valor_ri,"Gol estima lucro por ação entre R$ 0,38 e R$ 0,52 em 2017. https://t.co/EVw0BQ32iq",1.0
585,874343092522012674,ULTRAPAR,1,2017-06-12 19:10:12,1,2,valor_ri,"Ultrapar está com negócios bem posicionados, diz acionistas. https://t.co/ryP1W9hi9k",1.0
586,873164044605284352,WEG,1,2017-06-09 13:05:05,0,0,valor_ri,WEG publica ata da reunião do conselho de administração realizada dia 25 de Abril. https://t.co/tEI56SJhpr,0.0
587,872815562786828289,TAESA,1,2017-06-08 14:00:20,0,0,valor_ri,"Taesa realiza assembleia geral extraordinária dia 23 de Junho, às 11h00. https://t.co/RhYC9P1Xj4",0.0
588,872589122099175424,SANTANDER,1,2017-06-07 23:00:33,1,1,valor_ri,Santander compra banco popular após BCE identificar provável falência. https://t.co/svDOdKMNz5,1.0
589,872513647515402247,EMBRAER,1,2017-06-07 18:00:38,0,0,valor_ri,"Embraer publica ata da assembleia geral extraordinária realizada dia 12 de Abril, às 10h00. https://t.co/414FlOu38P",0.0
590,872204058697777152,BR MALLS,1,2017-06-06 21:30:27,1,0,valor_ri,BR Malls e Aliansce negociam fusão. https://t.co/wctJII7uQA,1.0
591,872181445506342917,JBS,1,2017-06-06 20:00:35,0,0,valor_ri,"JBS publica fato relevante sobre a venda de suas operações de carne bovina na Argentina, Paraguai e Uruguai. https://t.co/5HL60zkd7b",0.0
592,872158763679186945,MAGAZINE LUIZA,1,2017-06-06 18:30:27,1,0,valor_ri,Magazine Luiza publica atas das reuniões extraordinárias do conselho realizadas dias 03 e 25 de Abril. https://t.co/G75Tc1x2aq,0.0
593,871758713870221316,EMBRAER,1,2017-06-05 16:00:48,0,1,valor_ri,Embraer publica aviso aos acionistas sobre o pagamento de juros sobre o capital próprio. https://t.co/e2dnOycZMq,0.0
594,871713317211000832,BRADESCO,1,2017-06-05 13:00:25,0,0,valor_ri,"Bradesco publica ata da reunião extraordinária do conselho de administração realizada dia 02 de Janeiro, às 07h30. https://t.co/yFJpwnxafJ",0.0
595,870701712545259521,BR MALLS,1,2017-06-02 18:00:39,0,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 22 de Maio, às 19h00. https://t.co/zHedv8rdlz",0.0
596,870671545680711680,JBS,1,2017-06-02 16:00:47,1,0,valor_ri,"JBS publica extrato da ata da reunião do conselho de administração realizada dia 05 de Maio, às 16h00. https://t.co/nA025ygYjv",0.0
597,870339311048294400,BR MALLS,1,2017-06-01 18:00:36,0,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 27 de Abril, às 10h00. https://t.co/UkXCOTpGWY",0.0
598,869629690016919553,MAGAZINE LUIZA,1,2017-05-30 19:00:49,0,0,valor_ri,"Magazine Luiza publica ata da reunião extraordinária do conselho realizada dia 25 de Maio de 2016, às 16h00. https://t.co/cGK2ijFsPj",0.0
599,869599469020610565,ENERGIAS,1,2017-05-30 17:00:44,1,0,valor_ri,"EDP Energias do Brasil publica ata da 238 reunião do conselho de administração realizada dia 02 de Maio, às 09h00. https://t.co/LeMNlPC7Gc",0.0
600,869252152480366593,CCR,1,2017-05-29 18:00:37,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 09 de Março, às 09h00. https://t.co/sd486jRMHX",0.0
601,868172464324579328,FLEURY,1,2017-05-26 18:30:20,0,0,valor_ri,"Grupo Fleury realiza assembleia geral extraordinária dia 28 de Junho, às 14h00. https://t.co/kK15ieXyk9",0.0
602,867772428516196352,SANTANDER,1,2017-05-25 16:00:44,1,0,valor_ri,"Santander publica ata da reunião do conselho de administração realizada dia 25 de Abril, às 11h05. https://t.co/iW5kx9lKfR",0.0
603,867092972978024448,BR MALLS,1,2017-05-23 19:00:49,0,0,valor_ri,BR Malls publica fato relevante sobre precificação. https://t.co/De1jhgjJME,0.0
604,867062745283403776,KLABIN,1,2017-05-23 17:00:42,0,0,valor_ri,"Klabin publica ata da assembleia geral extraordinária realizada dia 28 de Abril, às 14h30. https://t.co/Hl3WOpOuqq",0.0
605,867002259103723520,BR MALLS,1,2017-05-23 13:00:21,0,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 11 de Abril, às 10h00. https://t.co/hELhL8nYl8",0.0
606,866760746281185281,KLABIN,1,2017-05-22 21:00:40,0,1,valor_ri,"Klabin publica ata da reunião extraordinária do conselho realizada dia 26 de Abril, às 14h00. https://t.co/vGV9mB6ky5",0.0
607,866670117387739137,BR MALLS,1,2017-05-22 15:00:32,2,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 09 de Maio, às 08h00. https://t.co/u5tsSLQ8O7",0.0
608,865635759054663683,CCR,1,2017-05-19 18:30:22,0,0,valor_ri,"CCR publica ata da assembleia geral ordinária e extraordinária realizada dia 11 de Abril, às 15h00. https://t.co/wkY7fGitpF",0.0
609,865590452015185920,BR MALLS,1,2017-05-19 15:30:20,1,0,valor_ri,BR Malls publica ata da reunião do conselho e da assembleia geral extraordinária e realizadas dias 08 e 10 de Maio. https://t.co/2iLVRh8yZn,0.0
610,865288472894033920,CVC,1,2017-05-18 19:30:22,0,0,valor_ri,CVC publica fato relevante sobre a finalização do Laudo Grupo Trend referente ao início do artigo 256. https://t.co/srvCnnatjq,0.0
611,865258271619383296,LOJAS AMERICANAS,1,2017-05-18 17:30:22,0,0,valor_ri,"Lojas Americanas publica ata das assembleias gerais ordinária e extraordinária realizada dia 27 de Abril, às 14h00. https://t.co/AXR5HDoM6S",0.0
612,864556252126425088,WEG,1,2017-05-16 19:00:47,0,0,valor_ri,"WEG publica extrato da ata da assembleia geral ordinária realizada dia 25 de Abril, às 16h00. https://t.co/fafGlUee15",0.0
613,864526065393389568,VALE,1,2017-05-16 17:00:50,0,0,valor_ri,"Vale publica extrato da ata da reunião extraordinária do conselho realizada dia 11 de Maio, às 16h00. https://t.co/FQtdUIvTO7",0.0
614,864254227060854784,AZUL,1,2017-05-15 23:00:39,2,2,valor_ri,Azul reverte prejuízo para lucro de R$ 55 milhões no trimestre. https://t.co/nnL9XpqSk3,1.0
615,864193896242393088,VALE,1,2017-05-15 19:00:55,0,0,valor_ri,"Vale realiza assembleia geral extraordinária dia 27 de Junho, às 11h00. https://t.co/ymqFXXWa9l",0.0
616,864163687862603776,GOL,1,2017-05-15 17:00:53,0,0,valor_ri,"Gol publica ata da reunião do conselho de administração realizada dia 09 de Maio, às 14h30. https://t.co/ygrg71uhuK",0.0
617,864133425124573184,BR MALLS,1,2017-05-15 15:00:38,0,0,valor_ri,BR Malls publica atas das reuniões do conselho de administração realizadas dias 02 e 08 de Maio. https://t.co/wNtannKTKq,0.0
618,863151948048068608,BANCO DO BRASIL,1,2017-05-12 22:00:35,1,0,valor_ri,BB tem ganho maior com queda em provisões. https://t.co/9D9KVLBcBf,1.0
619,863121768638279680,ULTRAPAR,1,2017-05-12 20:00:40,0,0,valor_ri,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 10 de Maio, às 14h30. https://t.co/GqF8NK8xLV",0.0
620,863091576754622464,MAGAZINE LUIZA,1,2017-05-12 18:00:42,0,0,valor_ri,Magazine Luiza pode captar R$ 1 bi. https://t.co/TKALiaCOl0,1.0
621,862744318792142849,BANCO DO BRASIL,1,2017-05-11 19:00:49,0,0,valor_ri,"Lucro ajustado do BB sobe 95,6% no 1º trimestre, para R$ 2,515 bilhões. https://t.co/mm1hAw6M3E",1.0
622,862661004760666113,CVC,1,2017-05-11 13:29:45,0,0,valor_ri,"Lucro líquido da CVC cresce 7,4% no 1º trimestre, para R$ 67 milhões. https://t.co/f31AsnD8rp",1.0
623,862427192923475970,ITAÚ,1,2017-05-10 22:00:40,0,0,valor_ri,Itaú Unibanco Holding publica fato relevante sobre negociação para aquisição de participação acionária minoritária. https://t.co/FVNG3FfXf2,0.0
624,862412084457426948,WEG,1,2017-05-10 21:00:38,0,0,valor_ri,Weg publica ata da reunião do conselho de administração realizada dia 21 de Março. https://t.co/0n77Ejz2t3,0.0
625,862381950266429440,MAGAZINE LUIZA,1,2017-05-10 19:00:53,0,0,valor_ri,"Magazine Luiza publica da reunião do conselho de administração realizada dia 24 de Abril, às 09h00. https://t.co/5WBeDd8k6c",0.0
626,862291219006857218,BR MALLS,1,2017-05-10 13:00:21,0,0,valor_ri,BR Malls publica ata da reunião do conselho e da assembleia geral ordinária e extraordinária realizadas dia 28.04. https://t.co/anb9VOofZl,0.0
627,862079883631112193,ECORODOVIAS,1,2017-05-09 23:00:35,0,0,valor_ri,Ecorodovias volta ao lucro no 1º trimestre. https://t.co/zIVl3mFoFv,1.0
628,862064815510097920,BR MALLS,1,2017-05-09 22:00:43,0,0,valor_ri,BR Malls publica fato relevante sobre emissão de valores mobiliários. https://t.co/GORhFcHX0E,0.0
629,862019535091707904,BRADESCO,1,2017-05-09 19:00:47,0,0,valor_ri,Bradesco publica atas das reuniões do conselho de administração realizadas dias 23 e 24 de Fevereiro. https://t.co/cykUpPKwcG,0.0
630,861657184249274368,BR MALLS,1,2017-05-08 19:00:56,0,0,valor_ri,BR Malls publica fato relevante sobre notícia divulgada na mídia. https://t.co/OPthUaF9ox,0.0
631,860585060680052739,SUZANO,1,2017-05-05 20:00:42,0,0,valor_ri,"Suzano Papel e Celulose publica ata da reunião do conselho de administração realizada dia 01 de Março, às 17h00. https://t.co/sJ5LKJAZLq",0.0
632,860554876102868994,MULTIPLAN,1,2017-05-05 18:00:45,1,0,valor_ri,"Multiplan tem abril acima da expectativa, diz CEO. https://t.co/hj1N16hZXW",1.0
633,860267971155030017,GERDAU,1,2017-05-04 23:00:41,1,2,valor_ri,Gerdau reverte passivo e lucro salta no primeiro trimestre. https://t.co/Q2BshY938A,1.0
634,860177400671473669,CCR,1,2017-05-04 17:00:48,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 26 de Abril, às 12h00. https://t.co/V0bs4OeKni",0.0
635,859875418438062080,ITAÚ,1,2017-05-03 21:00:50,3,0,valor_ri,Itaú fecha trimestre com lucro acima de R$ 6 bilhões. https://t.co/y1JmRa1bGZ,1.0
636,859815001217003520,FLEURY,1,2017-05-03 17:00:45,1,0,valor_ri,"Grupo Fleury publica ata da assembleia geral ordinária e extraordinária realizada dia 12 de Abril, às 10h00. https://t.co/NKCvKDoHfG",0.0
637,859543194123612160,MARFRIG,1,2017-05-02 23:00:41,0,0,valor_ri,"Marfrig publica ata da assembleia geral ordinária realizada dia 28 de Abril, às 10h00. https://t.co/X6vlV808da",0.0
638,859513000675422209,BR MALLS,1,2017-05-02 21:00:42,1,0,valor_ri,"BR Malls realiza assembleia geral extraordinária dia 10 de Maio, às 14h00. https://t.co/z6yLNuBX73",0.0
639,857731221513809920,VALE,1,2017-04-27 23:00:33,1,3,valor_ri,"Lucro líquido da Vale sobe 25% no trimestre e alcança R$ 7,891 bilhões. https://t.co/7gRUhrQco8",1.0
640,857716134757498881,BRADESCO,1,2017-04-27 22:00:36,2,0,valor_ri,"Bradesco vê alta de 13% no lucro ajustado no trimestre, para 4,6 bi. https://t.co/8p1ejuX3Cm",1.0
641,857670870420074496,JBS,1,2017-04-27 19:00:44,1,0,valor_ri,"JBS publica extrato da ata da reunião do conselho de administração realizada dia 06 de Abril, às 10h30. https://t.co/od8oevybR3",0.0
642,857595291385692161,KLABIN,1,2017-04-27 14:00:25,0,1,valor_ri,Klabin publica aviso aos debenturistas sobre pagamento de dividendos intermediários. https://t.co/2x8t02Kmij,0.0
643,857361248199036929,KLABIN,1,2017-04-26 22:30:25,0,0,valor_ri,"Klabin publica ata da reunião extraordinária de diretoria realizada dia 27 de Março, às 10h30. https://t.co/Sn4fnGUAEy",0.0
644,857353761542615041,SANTANDER,1,2017-04-26 22:00:40,1,1,valor_ri,Santander publica aviso aos acionistas sobre declaração e pagamento de juros sobre o capital próprio. https://t.co/0kdyTTffwJ,0.0
645,857323596867407872,SANTANDER,1,2017-04-26 20:00:48,1,1,valor_ri,"Lucro gerencial do Santander Brasil sobe 37,7% no trimestre. https://t.co/w1MnQCBlfU",1.0
646,857315971845033988,CCR,1,2017-04-26 19:30:30,0,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 10 de Abril, às 09h40. https://t.co/nVSsrBKHV5",0.0
647,857006457136586753,NATURA,1,2017-04-25 23:00:36,0,0,valor_ri,Possível aquisição eleva ação da Natura. https://t.co/6rAMaXxxHE,1.0
648,856976303660171265,CCR,1,2017-04-25 21:00:47,2,0,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 24 de Fevereiro, às 09h00. https://t.co/bwACiHjjXj",0.0
649,856961193273065472,QUALICORP,1,2017-04-25 20:00:44,1,0,valor_ri,"Qualicorp publica ata da reunião do conselho de administração realizada dia 27 de Março, às 17h00. https://t.co/KBr1DaJZHg",0.0
650,856946136455806976,BR MALLS,1,2017-04-25 19:00:54,0,0,valor_ri,BR Malls publica atas das reuniões do conselho de administração realizadas dias 17 e 27 de Março. https://t.co/QzfHuMVXKe,0.0
651,856931009002131458,VALE,1,2017-04-25 18:00:48,0,0,valor_ri,"Vale publica ata da assembleia geral ordinária realizada dia 20 de Abril, às 11h00. https://t.co/vgjqdpkwy5",0.0
652,856583758048370690,ULTRAPAR,1,2017-04-24 19:00:57,0,0,valor_ri,Ultrapar Participações publica ata da assembleia geral ordinária e extraordinária realizada dia 19 de Abril. https://t.co/lLbDCPbViw,0.0
653,856568594079076352,ECORODOVIAS,1,2017-04-24 18:00:41,0,0,valor_ri,"Ecorodovias publica ata da reunião do conselho de administração realizada dia 23 de Fevereiro, às 08h00. https://t.co/1PRnPFnH4s",0.0
654,856553523860967424,FLEURY,1,2017-04-24 17:00:48,0,0,valor_ri,Fleury CPMA publica relatório de administração de 2016. https://t.co/q0cEaQgR9H,0.0
655,855194507800973312,VALE,1,2017-04-20 23:00:34,0,0,valor_ri,Vale registra alta de 11% na produção de minério de ferro no 1º tri. https://t.co/MDnb1J7zRy,1.0
656,855164315258822656,JBS,1,2017-04-20 21:00:35,0,0,valor_ri,"JBS publica ata da assembleia geral extraordinária realizada dia 15 de Março, às 10h00. https://t.co/6nlYlOtL2A",0.0
657,854424472811601921,LOJAS AMERICANAS,1,2017-04-18 20:00:43,0,0,valor_ri,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 13 de Abril, às 10h00. https://t.co/PJkbR283mg",0.0
658,854394300624515073,TAESA,1,2017-04-18 18:00:49,1,0,valor_ri,"Taesa publica ata da assembleia geral extraordinária realizada dia 20 de Março, às 11h00. https://t.co/naqUYwDeB5",0.0
659,854047031584837632,SANTANDER,1,2017-04-17 19:00:54,0,0,valor_ri,"Santander publica ata da assembleia geral extraordinária realizada dia 21 de Dezembro, às 16h00. https://t.co/Zv9eiy1339",0.0
660,852627626560827393,EMBRAER,1,2017-04-13 21:00:41,0,0,valor_ri,Embraer publica aviso aos acionistas sobre pagamento de dividendos. https://t.co/6Z3QnDf02U,0.0
661,852612536319053824,KLABIN,1,2017-04-13 20:00:44,0,0,valor_ri,"Klabin realiza assembleia geral extraordinária dia 28 de Abril, às 14h30. https://t.co/qxofIzXofZ",0.0
662,852204861970161664,SUZANO,1,2017-04-12 17:00:46,0,0,valor_ri,"Suzano Papel e Celulose realiza assembleia geral ordinária e extraordinária dia 28 de Abril, às 09h30. https://t.co/EfGsCz17aP",0.0
663,851902837814685696,IGUATEMI,1,2017-04-11 21:00:38,0,0,valor_ri,"Iguatemi Shoppings Centers realiza assembleia geral ordinária dia 26 de Abril, às 10h00. https://t.co/dhE5egC4gQ",0.0
